terrain_id,from_focus_size,to_focus_size,from_line_start,from_line_end,to_line_start,to_line_end,overlap_ratio,from_posture,to_posture,from_legibility,to_legibility,delta_stable,delta_middle,delta_residual,transition_marker
linux_long_horizon_001,25,50,776,800,751,800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
linux_long_horizon_001,25,50,801,825,801,850,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,0.0400,0.0400,persisted
linux_long_horizon_001,25,50,826,850,801,850,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0400,-0.0400,persisted
linux_long_horizon_001,25,50,851,875,851,900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,876,900,851,900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,901,925,901,950,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,926,950,901,950,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,951,975,951,1000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,976,1000,951,1000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1001,1025,1001,1050,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1026,1050,1001,1050,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1051,1075,1051,1100,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1076,1100,1051,1100,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1101,1125,1101,1150,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0200,0.0200,persisted
linux_long_horizon_001,25,50,1126,1150,1101,1150,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0200,-0.0200,persisted
linux_long_horizon_001,25,50,1151,1175,1151,1200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,0.0000,-0.0200,persisted
linux_long_horizon_001,25,50,1176,1200,1151,1200,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0000,0.0200,persisted
linux_long_horizon_001,25,50,1201,1225,1201,1250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1226,1250,1201,1250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1251,1275,1251,1300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1276,1300,1251,1300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1301,1325,1301,1350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1326,1350,1301,1350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1351,1375,1351,1400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
linux_long_horizon_001,25,50,1376,1400,1351,1400,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
linux_long_horizon_001,25,50,1401,1425,1401,1450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1426,1450,1401,1450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1451,1475,1451,1500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1476,1500,1451,1500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1501,1525,1501,1550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1526,1550,1501,1550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1551,1575,1551,1600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1576,1600,1551,1600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1601,1625,1601,1650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1626,1650,1601,1650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1651,1675,1651,1700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1676,1700,1651,1700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1701,1725,1701,1750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1726,1750,1701,1750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1751,1775,1751,1800,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1776,1800,1751,1800,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1801,1825,1801,1850,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1826,1850,1801,1850,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,1851,1875,1851,1900,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,0.0400,0.0400,persisted
linux_long_horizon_001,25,50,1876,1900,1851,1900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0400,-0.0400,persisted
linux_long_horizon_001,25,50,1901,1925,1901,1950,1.0000,stable,stable,mixed,dominant_stable,0.2600,-0.2400,-0.0200,persisted
linux_long_horizon_001,25,50,1926,1950,1901,1950,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2600,0.2400,0.0200,persisted
linux_long_horizon_001,25,50,1951,1975,1951,2000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0800,0.0000,persisted
linux_long_horizon_001,25,50,1976,2000,1951,2000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,0.0800,0.0000,persisted
linux_long_horizon_001,25,50,2001,2025,2001,2050,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2026,2050,2001,2050,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2051,2075,2051,2100,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2076,2100,2051,2100,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2101,2125,2101,2150,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2126,2150,2101,2150,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2151,2175,2151,2200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2176,2200,2151,2200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2201,2225,2201,2250,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0600,0.0000,0.0600,persisted
linux_long_horizon_001,25,50,2226,2250,2201,2250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0600,0.0000,-0.0600,persisted
linux_long_horizon_001,25,50,2251,2275,2251,2300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2276,2300,2251,2300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2301,2325,2301,2350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2326,2350,2301,2350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2351,2375,2351,2400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2376,2400,2351,2400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2401,2425,2401,2450,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0600,0.0600,0.0000,persisted
linux_long_horizon_001,25,50,2426,2450,2401,2450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0600,-0.0600,0.0000,persisted
linux_long_horizon_001,25,50,2451,2475,2451,2500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2476,2500,2451,2500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2501,2525,2501,2550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2526,2550,2501,2550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2551,2575,2551,2600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2576,2600,2551,2600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2601,2625,2601,2650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
linux_long_horizon_001,25,50,2626,2650,2601,2650,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0400,0.0000,persisted
linux_long_horizon_001,25,50,2651,2675,2651,2700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2676,2700,2651,2700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2701,2725,2701,2750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2726,2750,2701,2750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2751,2775,2751,2800,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
linux_long_horizon_001,25,50,2776,2800,2751,2800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0400,0.0000,persisted
linux_long_horizon_001,25,50,2801,2825,2801,2850,1.0000,stable,stable,dominant_stable,dominant_stable,-0.1200,0.1200,0.0000,persisted
linux_long_horizon_001,25,50,2826,2850,2801,2850,1.0000,stable,stable,dominant_stable,dominant_stable,0.1200,-0.1200,0.0000,persisted
linux_long_horizon_001,25,50,2851,2875,2851,2900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2876,2900,2851,2900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,2901,2925,2901,2950,1.0000,stable,residual,mixed,dominant_residual,-0.2200,-0.1000,0.3200,fragmented
linux_long_horizon_001,25,50,2926,2950,2901,2950,1.0000,residual,residual,dominant_residual,dominant_residual,0.2200,0.1000,-0.3200,persisted
linux_long_horizon_001,25,50,2951,2975,2951,3000,1.0000,residual,residual,dominant_residual,dominant_residual,-0.0200,0.0000,0.0200,persisted
linux_long_horizon_001,25,50,2976,3000,2951,3000,1.0000,residual,residual,dominant_residual,dominant_residual,0.0200,0.0000,-0.0200,persisted
linux_long_horizon_001,25,50,3001,3025,3001,3050,1.0000,residual,residual,dominant_residual,dominant_residual,0.0200,0.0000,-0.0200,persisted
linux_long_horizon_001,25,50,3026,3050,3001,3050,1.0000,residual,residual,dominant_residual,dominant_residual,-0.0200,0.0000,0.0200,persisted
linux_long_horizon_001,25,50,3051,3075,3051,3100,1.0000,residual,residual,dominant_residual,dominant_residual,-0.0200,0.0400,-0.0200,persisted
linux_long_horizon_001,25,50,3076,3100,3051,3100,1.0000,residual,residual,dominant_residual,dominant_residual,0.0200,-0.0400,0.0200,persisted
linux_long_horizon_001,25,50,3101,3125,3101,3150,1.0000,residual,residual,mixed,dominant_residual,-0.0400,-0.1600,0.2000,persisted
linux_long_horizon_001,25,50,3126,3150,3101,3150,1.0000,residual,residual,dominant_residual,dominant_residual,0.0400,0.1600,-0.2000,persisted
linux_long_horizon_001,25,50,3151,3175,3151,3200,1.0000,residual,residual,mixed,mixed,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3176,3200,3151,3200,1.0000,residual,residual,mixed,mixed,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3201,3225,3201,3250,1.0000,middle,middle,dominant_middle,mixed,0.1800,-0.2000,0.0200,persisted
linux_long_horizon_001,25,50,3226,3250,3201,3250,1.0000,stable,middle,mixed,mixed,-0.1800,0.2000,-0.0200,fragmented
linux_long_horizon_001,25,50,3251,3275,3251,3300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0800,0.0000,persisted
linux_long_horizon_001,25,50,3276,3300,3251,3300,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,0.0800,0.0000,persisted
linux_long_horizon_001,25,50,3301,3325,3301,3350,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0000,0.0200,persisted
linux_long_horizon_001,25,50,3326,3350,3301,3350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,0.0000,-0.0200,persisted
linux_long_horizon_001,25,50,3351,3375,3351,3400,1.0000,stable,stable,mixed,dominant_stable,0.2200,-0.1000,-0.1200,persisted
linux_long_horizon_001,25,50,3376,3400,3351,3400,1.0000,stable,stable,dominant_stable,dominant_stable,-0.2200,0.1000,0.1200,persisted
linux_long_horizon_001,25,50,3401,3425,3401,3450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3426,3450,3401,3450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3451,3475,3451,3500,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,0.0800,0.0000,persisted
linux_long_horizon_001,25,50,3476,3500,3451,3500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,-0.0800,0.0000,persisted
linux_long_horizon_001,25,50,3501,3525,3501,3550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0600,0.0200,persisted
linux_long_horizon_001,25,50,3526,3550,3501,3550,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0600,-0.0200,persisted
linux_long_horizon_001,25,50,3551,3575,3551,3600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3576,3600,3551,3600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3601,3625,3601,3650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
linux_long_horizon_001,25,50,3626,3650,3601,3650,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0400,0.0000,persisted
linux_long_horizon_001,25,50,3651,3675,3651,3700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0800,0.0400,-0.1200,persisted
linux_long_horizon_001,25,50,3676,3700,3651,3700,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0800,-0.0400,0.1200,persisted
linux_long_horizon_001,25,50,3701,3725,3701,3750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3726,3750,3701,3750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3751,3775,3751,3800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0000,0.0200,persisted
linux_long_horizon_001,25,50,3776,3800,3751,3800,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,0.0000,-0.0200,persisted
linux_long_horizon_001,25,50,3801,3825,3801,3850,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0600,0.0600,0.0000,persisted
linux_long_horizon_001,25,50,3826,3850,3801,3850,1.0000,stable,stable,dominant_stable,dominant_stable,0.0600,-0.0600,0.0000,persisted
linux_long_horizon_001,25,50,3851,3875,3851,3900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3876,3900,3851,3900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3901,3925,3901,3950,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3926,3950,3901,3950,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,3951,3975,3951,4000,1.0000,stable,stable,dominant_stable,dominant_stable,0.0600,-0.0600,0.0000,persisted
linux_long_horizon_001,25,50,3976,4000,3951,4000,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0600,0.0600,0.0000,persisted
linux_long_horizon_001,25,50,4001,4025,4001,4050,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4026,4050,4001,4050,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4051,4075,4051,4100,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4076,4100,4051,4100,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4101,4125,4101,4150,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4126,4150,4101,4150,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4151,4175,4151,4200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4176,4200,4151,4200,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4201,4225,4201,4250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4226,4250,4201,4250,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4251,4275,4251,4300,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
linux_long_horizon_001,25,50,4276,4300,4251,4300,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
linux_long_horizon_001,25,50,4301,4325,4301,4350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4326,4350,4301,4350,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4351,4375,4351,4400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4376,4400,4351,4400,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4401,4425,4401,4450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4426,4450,4401,4450,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4451,4475,4451,4500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4476,4500,4451,4500,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4501,4525,4501,4550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4526,4550,4501,4550,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4551,4575,4551,4600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4576,4600,4551,4600,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4601,4625,4601,4650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4626,4650,4601,4650,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4651,4675,4651,4700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4676,4700,4651,4700,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4701,4725,4701,4750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4726,4750,4701,4750,1.0000,stable,stable,dominant_stable,dominant_stable,0.0000,0.0000,0.0000,persisted
linux_long_horizon_001,25,50,4751,4775,4751,4800,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
linux_long_horizon_001,25,50,4776,4800,4751,4800,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0400,0.0400,0.0000,persisted
linux_long_horizon_001,25,50,4801,4825,4801,4850,1.0000,stable,stable,dominant_stable,dominant_stable,-0.0200,0.0200,0.0000,persisted
linux_long_horizon_001,25,50,4826,4850,4801,4850,1.0000,stable,stable,dominant_stable,dominant_stable,0.0200,-0.0200,0.0000,persisted
linux_long_horizon_001,25,50,4851,4875,4851,4900,1.0000,stable,stable,dominant_stable,dominant_stable,0.0400,-0.0400,0.0000,persisted
