terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
electricity_hourly_zenodo_001,bin_0022,10501,11000,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0023,11001,11500,76,76,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0024,11501,12000,71,71,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0025,12001,12500,71,71,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0026,12501,13000,73,73,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0027,13001,13500,72,72,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0028,13501,14000,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0029,14001,14500,73,73,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0030,14501,15000,71,71,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0031,15001,15500,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0032,15501,16000,76,76,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0033,16001,16500,71,71,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0034,16501,17000,72,72,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0035,17001,17500,72,72,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0036,17501,18000,69,69,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0037,18001,18500,72,72,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0038,18501,19000,74,74,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0039,19001,19500,72,72,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0040,19501,20000,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0041,20001,20500,75,75,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0042,20501,21000,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0043,21001,21500,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0044,21501,22000,75,75,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0045,22001,22500,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0046,22501,23000,71,71,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0047,23001,23500,74,74,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0048,23501,24000,72,72,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0049,24001,24500,70,70,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0050,24501,25000,73,73,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0051,25001,25500,71,71,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0052,25501,26000,71,71,0,0,0,0,0,0.0000,persisted,quiet
electricity_hourly_zenodo_001,bin_0053,26001,26304,55,55,0,0,0,0,0,0.0000,persisted,quiet
