terrain_id,candidate_id,bin_size,span_start,span_end,bin_count,active_bin_count,quiet_bin_count,distributed_low_count,localized_deformation_count,dense_deformation_count,dominant_localization_class,candidate_type,boundary_note
openstack_loghub_normal2_001,candidate_0031,500,61501,63500,4,4,0,4,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0032,500,65001,66000,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0033,500,67501,68500,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0034,500,69001,69500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0035,500,71001,74500,7,7,0,7,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0036,500,76001,77000,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0037,500,78501,80500,4,4,0,4,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0038,500,81001,82000,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0039,500,82501,83500,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0040,500,84001,84500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0041,500,85001,85500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0042,500,86001,87000,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0043,500,88501,91500,6,6,0,6,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0044,500,92001,92500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0045,500,93501,94000,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0046,500,94501,95000,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0047,500,95501,96500,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0048,500,97001,97500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0049,500,98501,99000,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0050,500,99501,100500,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0051,500,101501,103000,3,3,0,3,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0052,500,103501,106500,6,6,0,6,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0053,500,107001,107500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0054,500,108501,109500,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0055,500,112001,113000,2,2,0,2,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0056,500,114001,114500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0057,500,115001,117500,5,5,0,5,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0058,500,118001,118500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0059,500,120001,120500,1,1,0,1,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
openstack_loghub_normal2_001,candidate_0060,500,121501,123500,4,4,0,4,0,0,distributed_low,distributed_corridor_candidate,quiet_bins_break_groups
