terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
electricity_hourly_relation_001,bin_0038,18501,19000,74,55,19,0,0,0,19,0.2568,persisted,dense_deformation
electricity_hourly_relation_001,bin_0039,19001,19500,72,53,19,0,0,0,19,0.2639,persisted,dense_deformation
electricity_hourly_relation_001,bin_0040,19501,20000,70,53,17,0,0,0,17,0.2429,persisted,dense_deformation
electricity_hourly_relation_001,bin_0041,20001,20500,75,58,17,0,0,0,17,0.2267,persisted,dense_deformation
electricity_hourly_relation_001,bin_0042,20501,21000,70,54,16,0,0,0,16,0.2286,persisted,dense_deformation
electricity_hourly_relation_001,bin_0043,21001,21500,70,55,15,0,0,0,15,0.2143,persisted,dense_deformation
electricity_hourly_relation_001,bin_0044,21501,22000,75,57,18,0,0,0,18,0.2400,persisted,dense_deformation
electricity_hourly_relation_001,bin_0045,22001,22500,70,53,17,0,0,0,17,0.2429,persisted,dense_deformation
electricity_hourly_relation_001,bin_0046,22501,23000,71,58,13,0,0,0,13,0.1831,persisted,dense_deformation
electricity_hourly_relation_001,bin_0047,23001,23500,74,55,19,0,0,0,19,0.2568,persisted,dense_deformation
electricity_hourly_relation_001,bin_0048,23501,24000,72,59,13,0,0,0,13,0.1806,persisted,dense_deformation
electricity_hourly_relation_001,bin_0049,24001,24500,70,54,16,0,0,0,16,0.2286,persisted,dense_deformation
electricity_hourly_relation_001,bin_0050,24501,25000,73,56,17,0,0,0,17,0.2329,persisted,dense_deformation
electricity_hourly_relation_001,bin_0051,25001,25500,71,54,16,1,0,0,17,0.2394,persisted,dense_deformation
electricity_hourly_relation_001,bin_0052,25501,26000,71,51,18,2,0,0,20,0.2817,persisted,dense_deformation
electricity_hourly_relation_001,bin_0053,26001,26304,55,41,13,1,0,0,14,0.2545,persisted,dense_deformation
