terrain_id,bin_id,bin_start,bin_end,total_transitions,persisted_count,smoothed_count,fragmented_count,posture_changed_count,recomposed_count,non_persisted_count,non_persisted_share,dominant_transition_marker,localization_class
openstack,bin_0059,29001,29500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0060,29501,30000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0061,30001,30500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0062,30501,31000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0063,31001,31500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0064,31501,32000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0065,32001,32500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0066,32501,33000,53,49,0,4,0,0,4,0.0755,persisted,localized_deformation
openstack,bin_0067,33001,33500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0068,33501,34000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0069,34001,34500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0070,34501,35000,53,49,1,3,0,0,4,0.0755,persisted,localized_deformation
openstack,bin_0071,35001,35500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0072,35501,36000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0073,36001,36500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0074,36501,37000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0075,37001,37500,53,50,0,3,0,0,3,0.0566,persisted,localized_deformation
openstack,bin_0076,37501,38000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0077,38001,38500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0078,38501,39000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0079,39001,39500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0080,39501,40000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0081,40001,40500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0082,40501,41000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0083,41001,41500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0084,41501,42000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0085,42001,42500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0086,42501,43000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0087,43001,43500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0088,43501,44000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0089,44001,44500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0090,44501,45000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0091,45001,45500,53,50,1,2,0,0,3,0.0566,persisted,localized_deformation
openstack,bin_0092,45501,46000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0093,46001,46500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0094,46501,47000,53,51,1,1,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0095,47001,47500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0096,47501,48000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0097,48001,48500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0098,48501,49000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0099,49001,49500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0100,49501,50000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0101,50001,50500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0102,50501,51000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0103,51001,51500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0104,51501,52000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0105,52001,52500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0106,52501,53000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0107,53001,53500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0108,53501,54000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0109,54001,54500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0110,54501,55000,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0111,55001,55500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0112,55501,56000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0113,56001,56500,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0114,56501,57000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0115,57001,57500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0116,57501,58000,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0117,58001,58500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0118,58501,59000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0119,59001,59500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0120,59501,60000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0121,60001,60500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0122,60501,61000,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0123,61001,61500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0124,61501,62000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0125,62001,62500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0126,62501,63000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0127,63001,63500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0128,63501,64000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0129,64001,64500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0130,64501,65000,53,50,0,3,0,0,3,0.0566,persisted,localized_deformation
openstack,bin_0131,65001,65500,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0132,65501,66000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0133,66001,66500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0134,66501,67000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0135,67001,67500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0136,67501,68000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0137,68001,68500,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0138,68501,69000,53,49,0,4,0,0,4,0.0755,persisted,localized_deformation
openstack,bin_0139,69001,69500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0140,69501,70000,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0141,70001,70500,53,50,0,3,0,0,3,0.0566,persisted,localized_deformation
openstack,bin_0142,70501,71000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0143,71001,71500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0144,71501,72000,53,51,1,1,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0145,72001,72500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0146,72501,73000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0147,73001,73500,53,49,2,2,0,0,4,0.0755,persisted,localized_deformation
openstack,bin_0148,73501,74000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0149,74001,74500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0150,74501,75000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0151,75001,75500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0152,75501,76000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0153,76001,76500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0154,76501,77000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0155,77001,77500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0156,77501,78000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0157,78001,78500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0158,78501,79000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0159,79001,79500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0160,79501,80000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0161,80001,80500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0162,80501,81000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0163,81001,81500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0164,81501,82000,55,52,0,3,0,0,3,0.0545,persisted,localized_deformation
openstack,bin_0165,82001,82500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0166,82501,83000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0167,83001,83500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0168,83501,84000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0169,84001,84500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0170,84501,85000,55,52,0,3,0,0,3,0.0545,persisted,localized_deformation
openstack,bin_0171,85001,85500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0172,85501,86000,53,50,0,3,0,0,3,0.0566,persisted,localized_deformation
openstack,bin_0173,86001,86500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0174,86501,87000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0175,87001,87500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0176,87501,88000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0177,88001,88500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0178,88501,89000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0179,89001,89500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0180,89501,90000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0181,90001,90500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0182,90501,91000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0183,91001,91500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0184,91501,92000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0185,92001,92500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0186,92501,93000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0187,93001,93500,53,50,0,3,0,0,3,0.0566,persisted,localized_deformation
openstack,bin_0188,93501,94000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0189,94001,94500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0190,94501,95000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0191,95001,95500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0192,95501,96000,53,51,1,1,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0193,96001,96500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0194,96501,97000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0195,97001,97500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0196,97501,98000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0197,98001,98500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0198,98501,99000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0199,99001,99500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0200,99501,100000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0201,100001,100500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0202,100501,101000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0203,101001,101500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0204,101501,102000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0205,102001,102500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0206,102501,103000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0207,103001,103500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0208,103501,104000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0209,104001,104500,55,52,1,2,0,0,3,0.0545,persisted,localized_deformation
openstack,bin_0210,104501,105000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0211,105001,105500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0212,105501,106000,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0213,106001,106500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0214,106501,107000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0215,107001,107500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0216,107501,108000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0217,108001,108500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0218,108501,109000,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0219,109001,109500,53,51,1,1,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0220,109501,110000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0221,110001,110500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0222,110501,111000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0223,111001,111500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0224,111501,112000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0225,112001,112500,53,50,1,2,0,0,3,0.0566,persisted,localized_deformation
openstack,bin_0226,112501,113000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0227,113001,113500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0228,113501,114000,53,51,1,1,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0229,114001,114500,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0230,114501,115000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0231,115001,115500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0232,115501,116000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0233,116001,116500,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0234,116501,117000,53,51,0,2,0,0,2,0.0377,persisted,distributed_low
openstack,bin_0235,117001,117500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0236,117501,118000,55,54,0,1,0,0,1,0.0182,persisted,distributed_low
openstack,bin_0237,118001,118500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0238,118501,119000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0239,119001,119500,55,53,0,2,0,0,2,0.0364,persisted,distributed_low
openstack,bin_0240,119501,120000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0241,120001,120500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0242,120501,121000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0243,121001,121500,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0244,121501,122000,53,52,0,1,0,0,1,0.0189,persisted,distributed_low
openstack,bin_0245,122001,122500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0246,122501,123000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0247,123001,123500,53,45,4,4,0,0,8,0.1509,persisted,localized_deformation
openstack,bin_0248,123501,124000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0249,124001,124500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0250,124501,125000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0251,125001,125500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0252,125501,126000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0253,126001,126500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0254,126501,127000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0255,127001,127500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0256,127501,128000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0257,128001,128500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0258,128501,129000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0259,129001,129500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0260,129501,130000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0261,130001,130500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0262,130501,131000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0263,131001,131500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0264,131501,132000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0265,132001,132500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0266,132501,133000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0267,133001,133500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0268,133501,134000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0269,134001,134500,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0270,134501,135000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0271,135001,135500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0272,135501,136000,55,55,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0273,136001,136500,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0274,136501,137000,53,53,0,0,0,0,0,0.0000,persisted,quiet
openstack,bin_0275,137001,137074,13,13,0,0,0,0,0,0.0000,persisted,quiet
